NESC 9999,"For doctoral research, under the supervision of a dissertation director."
PST 4850,"Study of great political and social thinkers and movements studied from a variety of disciplinary and genre viewpoints. Readings include classic texts, plays, novels, literature, current works of advocacy. Led by the program director, with occasional guest faculty; weekly response essays required.  Prerequisite: PST major."
PST 4980,"Taken in the fourth year, this workshop offers discussion with PST faculty on their current research and continuing presentation of students' developing projects. (1 credit per term; graded C/NC)  Prerequisite: PST major."
PST 4993,"Student initiated independent study projects arranged with an individual faculty member, and approved by the Program Director.  Written work is required."
PST 4998,"Prepared with the advice of two faculty members, the fourth-year PST thesis is a substantial, independent, year-long project built upon the student's prior study in the program.  Prerequisite: PST major."
SAST 2050,"A survey of the foundational, formative and paradigmatic classic texts of the Indian Vedic, Buddhist, Jain, Hindu, Islamic and Sikh religio-literary-cultural traditions."
PAVS 4500,"The Pavilion Seminars are open, by instructor permission, to 3rd and 4th year students.  They are 3-credit, multidisciplinary seminars, focused on big topics and limited to max. 15 students each.  For detailed descriptions of current offerings, see http://college.artsandsciences.virginia.edu/PAVS."
WGS 2100,"An introduction to gender studies, including the fields of women's studies, feminist studies, LGBT studies, & masculinity studies. Students will examine historical movements, theoretical issues, & contemporary debates, especially as they pertain to issues of inequality & to the intersection of gender with race, class, sexuality, & nationalism. Topics will vary according to the interdisciplinary expertise & research focus of the instructor."
WGS 2224,"Addresses the role the media has played in creating images and understandings of ""Blackness"" in the United States, particularly where it converges with popular ideologies about gender."
WGS 2500,""
WGS 2891,"Students will explore the psychological, social, and cultural issues affecting adolescent girls and apply this understanding through service with the Young Women Leaders Program (YWLP). As we delve into theory and research on adolescent development, effective mentoring practices, and leadership development, students will test their theoretical knowledge and its application by serving as a Big Sister to an area middle school girl.   Prerequisite: Permission of Instructor"
WGS 2893,"This seminar is designed to support the YWLP (Young Women Leaders Program) group facilitators as leaders of YWLP mentoring groups. The content of instruction and discussion will focus on facilitation skills, small group development, and other topics relating to group dynamics, with particular attention to issues related to promoting leadership among adolescent girls and college women. There is an emphasis placed on multicultural issues."
WGS 2895,"This course is for students who have committed to an internship with the Women's Center. While analyzing the intersectionality of race, class and gender and the deep connection to advocating for social change, interns will be exposed to experiential learning on Grounds in the community and abroad. We see our interns as ambassadors for the university. This course was designed to help students develop into the most well-informed interns possible."
WGS 2897,"Introduction to dynamics of gender-based violence, the political and cultural structures that perpetuate it, and avenues for achieving social justice. Students will think critically about the (largely) domestic impact of this violence, and develop a practical understanding of how it intersects with other forms of oppression, by applying theory to real-world problems through experiential learning projects in the community and at the University."
WGS 3105,""
WGS 3110,""
WGS 3220,"This course will examine female athletes from a global perspective, comparing and contrasting their experiences, and placing them in historical perspective. Among the topics considered will be the Olympic Games, Chinese sports schools, the post-apartheid athletic landscape of South Africa, and Iranian women athlete's struggle against clothing restrictions."
WGS 3559,"This course provides the opportunity to offer a new course in the subjects of women, gender and sexualities."
WGS 3800,"Introduces students to some key & controversial theoretical texts that make up the emerging field of queer theory. The approach  will be interdisciplinary, w/ an emphasis on literary, social, & aesthetic criticisms that may shift according the instructor's areas of expertise. Active reading & informed discussion will be emphasized for the often unseen, or submerged, aspects of sexuality embedded in cultural texts, contexts, & litterateurs."
WGS 3810,"Introduces current feminist scholarship in a variety of areas literature, history, film, anthropology, and psychoanalysis, among others pairing feminist texts with more traditional ones. Features guest speakers and culminates in an interdisciplinary project."
WGS 4101,"This course focuses on women's autobiographical texts and the diverse ways authors explore issues surrounding identity, power, and resistance in their narratives. We will read compelling accounts of imprisonment, reservation life, political detention, and more, while closely examining women's participation in ongoing struggles for social justice."
WGS 4350,"Examines gender stratification - the relative level of equality of men and women in a given group -  in comparative and cross-historical perspective.  Several theories are presented to explain the variations, from gender-egalitarian to highly patriarchal groups. (IR)    Prerequisites: WGS or SOC course"
WGS 4559,This course provides the opportunity to offer a new topic in the subject of studies of women and gender.
WGS 4620,""
WGS 4700,"Typically, men are dealt with in a way that casually presents them as representative of humanity.   This course addresses the various ways that men are also 'gendered,' and can be the subject of inquiries of gender, sexuality, inequality, and privilege in their own right.  Prerequisite: Students need to have completed a WGS course."
WGS 7500,""
CS 1010,"Provides exposure to a variety of issues in information technology, such as computing ethics and copyright. Introduces and provides experience with various computer applications, including e-mail, newsgroups, library search tools, word processing, Internet search engines, and HTML. Not intended for students expecting to do further work in CS. Cannot be taken for credit by students in SEAS or Commerce."
CS 1110,"A first course in programming, software development, and computer science.  Introduces computing fundamentals and an appreciation for computational thinking.  No previous programming experience required.  Note: CS 1110, 1111, 1112, 1113, and 1120 provide different approaches to teaching the same core material; students may only receive credit for one of these courses."
CS 1111,"A first course in programming, software development, and computer science.  Introduces computing fundamentals and an appreciation for computational thinking.  Prerequisite: Students should have some experience with programming.  Note: CS 1110, 1111, 1112, 1113, and 1120 provide different approaches to teaching the same core material; students may only receive credit for one of these courses."
CS 1112,"A first course in programming, software development, and computer science.  Introduces computing fundamentals and an appreciation for computational thinking.    Prerequisite: Students must have no previous programming experience.  Note: CS 1110, 1111, 1112, 1113, and 1120 provide different approaches to teaching the same core material; students may only receive credit for one of these courses."
CS 2102,"Introduces discrete mathematics and proof techniques involving first order predicate logic and induction. Application areas include finite and infinite sets, elementary combinatorial problems, and graph theory. Development of tools and mechanisms for reasoning about discrete problems.   Prerequisite: CS 1110, 1111, 1112 or 1120 with a grade of C- or higher."
CS 2110,"A second course in computing with an emphasis on modern software development and principles central to computer science.  Topics include software requirements, testing, object-oriented design, abstraction, encapsulation, recursion, and time-complexity.  Prerequisite: CS 1110, 1111, 1112, or 1120 with a grade of C- or higher."
CS 2150,"Introduces programs and data representation at the machine level. Data structuring techniques and the representation of data structures during program execution. Operations and control structures and their representation during program execution. Representations of numbers, arithmetic operations, arrays, records, recursion, hashing, stacks, queues, trees, graphs, and related concepts.   Prerequisite: CS 2102 and  CS 2110, both with grades of C- or higher."
CS 2501,"Content varies, depending on instructor interests and the needs of the Department.  Taught strictly at the undergraduate level.  Prerequisite:  Instructor permission; additional specific requirements vary with topics."
CS 2910,""
CS 3102,"Introduces computation theory including grammars, finite state machines, pushdown automata, and Turing machines.  Prerequisites: CS 2102 and  CS 2110 both with grades of C- or higher"
CS 3205,"Human-computer interaction and user-centered design in the context of software engineering. Examines the fundamental principles of human-computer interaction. Includes evaluating a system's usability based on well-defined criteria; user and task analysis, as well as conceptual models and metaphors; the use of prototyping for evaluating design alternatives; and physical design of software user-interfaces, including windows, menus, and commands.  Prerequisite: CS 2110 with a grade of C- or higher"
CS 3240,"Analyzes modern software engineering practice for multi-person projects; methods for requirements specification, design, implementation, verification, and maintenance of large software systems; advanced software development techniques and large project management approaches; project planning, scheduling, resource management, accounting, configuration control, and documentation.  Prerequisite: CS 2150 with a grade of C- or higher."
CS 3330,"Includes the organization and architecture of computer systems hardware; instruction set architectures; addressing modes; register transfer notation; processor design and computer arithmetic; memory systems; hardware implementations of virtual memory, and input/output control and devices.   Prerequisite: CS 2110 with a grade of C- or higher. CS 2330 recommended. Students may not receive credit for both CS 3330 and ECE 3430.  CPE majors cannot use this course to fulfill their program of study."
CS 3501,""
CS 4102,"Introduces the analysis of algorithms and the effects of data structures on them. Algorithms selected from areas such as sorting, searching, shortest paths, greedy algorithms, backtracking, divide-and-conquer, and dynamic programming. Data structures include heaps and search, splay, and spanning trees. Analysis techniques include asymtotic worst case, expected time, amortized analysis, and reductions between problems.     Prerequisite: CS 2102 and 2150 with grades of C- or higher."
CS 4414,"Analyzes process communication and synchronization; resource management; virtual memory management algorithms; file systems; and networking and distributed systems.   Prerequisite: CS 2150 with grade of C- or higher, and CS 3330 or ECE 3430 with a grade of C- or higher."
CS 4457,"Topics include the design of modern communication networks; point-to-point and broadcast network solutions; advanced issues such as Gigabit networks; ATM networks; and real-time communications.   Cross-listed as ECE 4457.   Prerequisites: CS 2110 with grade of C- or higher, and CS 3330 or ECE 3430 with a grade of C- or higher."
CS 4501,"Content varies annually, depending on instructor interests and the needs of the department. Similar to CS 5501 and CS 7501, but taught strictly at the undergraduate level.  Prerequisite: Instructor permission; additional specific requirements vary with topics."
CS 4610,Presents the fundamental concepts of programming language design and implementation. Emphasizes language paradigms and implementation issues. Develops working programs in languages representing different language paradigms. Many programs oriented toward language implementation issues.  Prerequisite:  CS 2150 with grade of C- or higher.
CS 4620,"Provides an introduction to the field of compilers, which translate programs written in high-level languages to a form that can be executed. The course covers the theories and mechanisms of compilation tools. Students will learn the core ideas behind compilation and how to use software tools such as lex/flex, yacc/bison to build a compiler for a non-trivial programming language.  Prerequisite: CS2150 with grade of C- or higher. CS3330 recommended."
CS 4630,"Viruses, worms, and other malicious software are an ever-increasing threat to computer systems. There is an escalating battle between computer security specialists and the designers of malicious software. This course provides an essential understanding of the techniques used by both sides of the computer security battle. Prerequisite: CS 2150 with a grade of C- or above."
CS 4710,"Introduces artificial intelligence. Covers fundamental concepts and techniques and surveys selected application areas. Core material includes state space search, logic, and resolution theorem proving. Application areas may include expert systems, natural language understanding, planning, machine learning, or machine perception. Provides exposure to AI implementation methods, emphasizing programming in Common LISP.  Prerequisite: CS 2150 with grade of C- or higher."
CS 4720,"With advances in the Internet and World Wide Web technologies, research on the design, implementation and management of web-based information systems has become increasingly important. In this course, we will look at the systematic and disciplined creation of web-based software systems. Students will be expected to work in teams on projects involving mobile devices and web applications.   Prerequisite: CS 2150 with a grade of C- or higher."
CS 4740,"Investigates the architectural foundations of the various cloud platforms, as well as examining both current cloud computing platforms and modern cloud research. Student assignments utilize the major cloud platforms."
CS 4750,"Introduces the fundamental concepts for design and development of database systems. Emphasizes relational data model and conceptual schema design using ER model, practical issues in commercial database systems, database design using functional dependencies, and other data models. Develops a working relational database for a realistic application.  Prerequisite: CS 2150 with grades of C- or higher."
CS 4753,"History of Internet and electronic commerce on the web; case studies of success and failure; cryptographic techniques for privacy, security, and authentication; digital money; transaction processing; wired and wireless access technologies; Java; streaming multimedia; XML; Bluetooth. Defining, protecting, growing, and raising capital for an e-business.   Prerequisite: CS 2150 with grade of C- or higher."
CS 4760,""
CS 4810,"Introduces the fundamentals of three-dimensional computer graphics: rendering, modeling, and animation. Students learn how to represent three-dimensional objects (modeling) and the movement of those objects over time (animation). Students learn and implement the standard rendering pipeline, defined as the stages of turning a three-dimensional model into a shaded, lit, texture-mapped two-dimensional image.  Prerequisite: CS 2150 with a C- or better."
CS 4970,"This course is one option in the CS fourth-year thesis track. Under the practicum track, students will take two 3-credit courses, CS 4970 and CS 4971. These courses would form a year-long group-based and project-based practicum class. There would be an actual customer, which could be either internal (the course instructor, other CS professors, etc.) or external (local companies, local non-profits, etc.).  Prerequisite: CS 2150 with a grade of C- or higher"
CS 4980,"This course is one option in the CS fourth-year thesis track. Students will seek out a faculty member as an advisor, and do an independent project with said advisor. Instructors can give the 3 credits across multiple semesters, if desired. This course is designed for students who are doing research, and want to use that research for their senior thesis. Note that this track could also be an implementation project, including a group-based project.  Prerequisite: CS 2150 with a grade of C- or higher"
CS 4993,"In-depth study of a computer science or computer engineering problem by an individual student in close consultation with departmental faculty. The study is often either a thorough analysis of an abstract computer science problem or the design, implementation, and analysis of a computer system (software or hardware).  Prerequisite: Instructor permission."
CS 4998,Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status.
CS 5012,"Provide a foundation in discrete mathematics, data structures, algorithmic design and implementation, computational complexity, parallel computing, and data integrity and consistency for non-CS students.  Case studies and exercises will be drawn from real-world examples (e.g., bioinformatics, public health, marketing, and security)   Prerequisite: CS 5010, CS 1110 or equivalent, Math 1210 or equivalent, Math 3351 or equivalent, Math 3100 or equivalent"
CS 6161,"Analyzes concepts in algorithm design, problem solving strategies, proof techniques, complexity analysis, upper and lower bounds, sorting and searching, graph algorithms, geometric algorithms, probabilistic algorithms, intractability and NP-completeness, transformations, and approximation algorithms.  Prerequisite: CS 4102 or equivalent."
CS 6190,"This 'acclimation' seminar helps new graduate students become productive researchers. Faculty and visitors speak on a wide variety of research topics, as well as on tools available to researchers, including library resources, various operating systems, UNIX power tools, programming languages, software development and version control systems, debugging tools, user interface toolkits, word processors, publishing systems, HTML, JAVA, browsers, Web tools, and personal time management.  Prerequisite: CS graduate student or instructor permission."
CS 6316,"This is a graduate-level machine learning course. Machine Learning is concerned with computer programs that automatically improve their performance through experience. This course covers introductory topics about the theory and practical algorithms for machine learning from a variety of perspectives. Topics include supervised learning, unsupervised learning and learning theory.       Prerequisite: Calculus, Basic linear algebra, Basic Probability and Basic Algorithm. Statistics is recommended. Students should already have good programming skills."
CS 6354,"Study of representative digital computer organization with emphasis on control unit logic, input/output processors and devices, asynchronous processing, concurrency, and parallelism. Memory hierarchies.  Prerequisite: CS 3330 or proficiency in assembly language programming."
CS 6456,Covers advanced principles of operating systems. Technical topics include support for distributed OSs; microkernels and OS architectures; processes and threads; IPC; files servers; distributed shared memory; object-oriented OSs; reflection in OSs; real-time kernels; multiprocessing; multimedia and quality of service; mobile computing; and parallelism in I/O.  Prerequisite: Undergraduate course in OS; CS 6354 or instructor permission.
CS 6501,Course content varies by section and is selected to fill timely and special interests and needs of students. See CS 7501 for example topics. May be repeated for credit when topic varies.  Prerequisite: Instructor permission.
CS 6620,""
CS 6890,""
CS 7457,""
CS 7993,Detailed study of graduate course material on an independent basis under the guidance of a faculty member.
CS 7995,Formal record of student commitment to project research for the Master of Computer Science degree under the guidance of a faculty advisor.
CS 8524,"A special topics course in software engineering. Topics are determined by the individual instructor, but might include software reliability; engineering real-time systems; managing large software projects; resource estimation; validation and verification; or advanced programming environments.  Prerequisite: CS 6240 or instructor permission."
CS 8897,For master's students who are teaching assistants.
CS 8999,Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary.
CS 9897,For doctoral students who are teaching assistants.
CS 9999,Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary.
AIRS 100,"A mandatory laboratory in leadership and followership development for AFROTC cadets. As a complement to the air science classes, this laboratory focuses on applying leadership principles and understanding leaders' responsibilities while emphasizing the benefits of practical experience. (2 hrs.)   Prerequisite: Enrollment in Air Force ROTC."
AIRS 1100,"Introduces the United States Air Force and Air Force Reserve Officers' Training Corps. Topics include mission and organization of the Air Force, officership and professionalism, military customs and courtesies, Air Force officer career opportunities.  Corequisite: AIRS 100. (2 hrs)"
AIRS 2100,"Examines general aspects of air and space power through a historical perspective, from the first balloons and dirigibles through the Korean War. Presents historical examples of the development of Air Force capabilities and missions to demonstrate the evolution of what has become today's USAF air and space power. Investigates several fundamental truths associated with war in the third dimension (e.g., Principles of War and Tenets of Air and Space Power). Considers the general element and employment of air and space power from institutional, doctrinal, and historical perspectives. Discusses the importance of Air Force core values using operational examples and historical Air Force leaders. Continues to develop communication skills.  Corequisite: AIRS 100. (2 hrs.)"
AIRS 3100,"Focuses on the study of leadership, management fundamentals, professional knowledge, and communication skills required of an Air Force junior officer. Case studies are used to examine Air Force leadership and management situations as a means of demonstrating and exercising practical application of the concepts being studied.  Prerequisite: Officer Field Training attendance; corequisite: AIRS 100. (2 hrs.)"
AIRS 4100,"Examines the national security process, constitutional provisions, advanced leadership ethics, joint operations, and Air Force doctrine. Topics include the military as a profession, officership, civilian control of the military, and current issues affecting the military. Emphasizes refining communication skills through cadet briefings.  Prerequisite: AIRS 3100 and/or 3200; corequisite: AIRS 100. (2 hrs.)"
MISC 1010,"This course introduces Cadets to the personal challenges and competencies that are critical for effective leadership. Cadets learn how the personal development of life skills such as critical thinking, time management, goal setting, stress management, and comprehensive fitness relate to leadership and the Army profession."
MISC 1015,"Learn the basic military skills of land navigation, communication, and individual movement techniques. Understand the principles of followership as a member of a team."
MISC 2010,"This course explores the dimensions of creative and innovative tactical leadership strategies and styles by examining team dynamics and leadership theories that form the basis of the Army leadership framework. Aspects of personal motivation and team building are practiced through planning, executing and assessing team exercises."
MISC 2015,"Learn advanced military skills of land navigation, communications and collective movement techniques."
MISC 2020,"This course examines the challenges of leading teams in a complex environment. It highlights dimensions of terrain analysis, platoon operations, and operation orders. Further study of the theoretical basis of the Army Leadership Requirements Model explores the dynamics of adaptive leadership in the context of military operations. Cadets develop greater self awareness of their leadership styles and practice communication and team building skills."
MISC 3010,"Students will study, practice, and apply the fundamentals of leadership, values & ethics, personal development, and tactics.  They will be capable of planning, coordinating, navigating, motivating and leading a twelve person unit in the execution of a tactical mission in a field environment.  Instructors will provide continued systematic and specific feedback on students' leader attributes, values and core leader competencies.  Prerequisite: Contracted Cadets only"
MISC 3015,"Learn the basics of planning and executing individual and collective training as team, squad and platoon leaders. Serve as the junior leadership of the cadet battalion."
MISC 4010,Introduces Cadets to the challenges of mission command and gaining an understanding of the Army Profession.  Cadets learn the basics of mission command and how it is used in Army operations.  Cadets will examine the Army Profession and what it means to be a professional in the Army.  Cadets assume leader and staff positions within the ROTC Battalion to practice their leadership training learned throughout their ROTC career.  Prerequisite: Contracted Cadets only
MISC 4015,"Apply advanced planning and executing skills, attributes and knowledge; assess and critique individual military performance. Serve as the senior leadership of the cadet battalion."
MISC 4993,Independent Study in Military History  Prerequisite: Instructor permission required.
NASC 100,"Surveys the histories of both the U.S. Navy and Marine Corps. Introduces the Navy and Marine Corps as organizations and discusses particular customs, procedures, and policies of both services. Examines the nature of authority; issues of communication, productivity, and morale; and how a military organization adapts to change. Develops the student's ability to function effectively within the structure of Military society."
NASC 2100,"Introduces fundamental concepts of leadership and management by reviewing the theories and parameters of leadership and management within and outside of the Naval Service and progressing through values development, interpersonal skills, management skills, and application theory. Practical applications are explored through experiential exercises, readings, case studies, and laboratory discussions."
NASC 3200,"Introduces the theory and design of naval weapons systems. Emphasizes understanding basic theoretical considerations for weapons systems, detection, tracking, computation, weapon delivery systems, the fire control problem, and system integration."
NASC 3610,"Historical development of the tactics and strategies of warfare. Examines the social, economic, and political impact of war, and considers the great military leaders and organizations throughout history."
NASC 4000,"NROTC developed laboratory seminar  to instuct Professional Core Comptencies (PCCs) objectives not included in formal Naval Science courses. Topics cover general Navy/Marine Corps mission and policies, force protection, operational security, watch standing, physical fitness, nutrition, stress management, and other professional development subjects relating to the development of  Naval Service Midshipmen. Held in both Fall and Spring Semesters."
NASC 4100,"Studies all aspects of Naval operations and prepares Midshipmen to stand bridge watches and Combat Information Center watches on U.S. Navy ships. Topics include advanced navigation, communications, ship handling evolutions, naval warfare doctrine, maritime law, air defense, surface warfare, submarine warfare, strike group operations, and joint operations.  NASC 2200 and 2210"
EDHS 1120,""
EDHS 2230,""
EDHS 2240,"Examines substance abuse and use in contemporary society. Treats topics from a multi-disciplinary perspective and includes biological, pharmacologic, cultural, social, psychological, political, economic, and legal aspects of substance abuse. Analyzes patterns of addiction, intervention, and rehabilitation with respect to alcoholism and other drugs. Examines assessments of costs, options, and alternatives to addiction, along with educational efforts toward prevention. Class discussions are an integral part of this course. Taught at the graduate level as EDHS 5240."
EDHS 2250,""
EDHS 2260,""
EDHS 2450,""
EDHS 2840,""
EDHS 2860,""
EDHS 2889,"This course is designed to teach students to maximize effective mentoring, foster critical thinking, & understand the relationship of theories of masculine identity to the development of middle school age boys.  Leadership, respect, authenticity, strength, social systems & their behavioral manifestations will be explored while class members work in a mentoring role with Middle School boys or in another mentoring relationship."
EDHS 2890,"This course is designed for first-year students to assist them in identifying, clarifying, developing and critiquing personal needs and values.  Emphasis will be placed on ramifications of personal values, especially in the areas of interpersonal relationships, academics, diversity, goal setting, lifestyle choices, career planning, healthy behaviors, responsibility and commitment in the areas of personal actions, community service and leadership."
EDHS 2891,"This course provides an opportunity for students to develop their leadership skills through involvement in academic service learning. Students will explore the psychological, social, and cultural issues affecting adolescent girls and apply this understanding through service with the Young Women Leaders Program (YWLP), a mentoring program that pairs middle school girls with college women for a year.  Offered on the Undergraduate and Graduate levels. Graduate level requires additional readings and assignments."
EDHS 2895,"Learning is how we create knowledge of our world.  This course overviews prominent theories of learning and affords the opportunity to deepen this knowledge through tutoring youth in school.   The course covers methods of analyzing learning tasks, understanding the role of memory in learning, cultural and individual variations among learners,  and principles for reinforcing and engaging learners.  Class content mirrorsactivities with tutees."
EDHS 2900,This one-hour class is designed to monitor and provide support and supervision for students who work with youth in the community as part of their academic program.
EDHS 3120,"This course provides a broad overview of developmental psychopathology (abnormal psychology) - initially focusing on understanding basic concepts, historical context, developmental influences, theoretical perspectives, research methodology, and issues related to classification and assessment - followed by comprehensive information concerning major disorders (e.g., ADHD, major depression, anxiety, ASD, schizophrenia)."
EDHS 3240,Academic content and training on various health topics for college students.  Prerequisite: Instructor permission.
EDHS 3250,This course will explore group dynamics as it relates to professional development and working on teams.
EDHS 3500,Topical offerings in the subject of human services.
EDHS 3850,"What is counseling? How do counselors work with clients whose values differ from their own? What are some evidence-based practices used in various settings? How might race, gender, and class influence the counseling relationship? The answers to these and many other questions will be explored through small and large group discussions, conversations with community stakeholders, role-plays, and individual and team research."
EDHS 3891,"The aim of this course is to help YWLP Facilitators acquire the skills and knowledge required for successful facilitation as well as to provide lots of support. Given the diverse members of each group, the mentoring group curriculum, and other factors that affect the group, how can YWLP be the most rewarding experience possible for each group member? How can students grow as facilitators and leaders through their experience as YWLP Facilitators?  Prerequisite: EDHS 2891 and EDHS 2892"
EDHS 3895,"This course explores the evolution of counseling theories of helping and considers how these theories can be used to better understand how and when one chooses to use peer helping interventions within a college setting. It is designed for all students interested in a career in helping, with emphasis on those who want to impact the student experience."
EDHS 4010,"This course addresses the use and application of instructional and assistive technologies to promote client communication, learning, skill acquisition, and independence. Coursework includes an overview of the assistive technology assessment and delivery process, and options for alternative presentation within the therapeutic intervention plan or school curriculum."
EDHS 4020,""
EDHS 4050,""
EDHS 4300,"This course focuses on the psychological processes that underlie the acquisition and the use of language. There is an emphasis on the interaction between linguistic skills and other cognitive skills. Topics include learnability, microgenesis of speech, bilingualism and variation, and a psycholinguistic approach to breakdowns (i.e., language pathology)."
EDHS 4810,Examines social and emotional adjustment within the context of normal development. Encompasses problems associated with the developmental process.
EDHS 4993,Independent Study
EDHS 4995,Prerequisite: Instructor permission.
EDHS 5230,""
EDHS 5241,"This course helps prepare students for their roles as advanced peer student supporters. The course builds on the basic understanding of the role and function of peer counselors. This course helps develop the more advanced functions of the peer support personnel: planning, implementation, and management of peer support programs, legal and ethical issues in peer support programming, and evaluation and accountability of programs and interventions. Prerequisite: must have completed EDHS 3895"
EDHS 5500,"These are designed as pilot courses to meet new program requirements, and changing needs in the field. Used also to offer experimental courses, and courses under development, these are announced and offered on a semester-to-semester basis. May be graded or S/U, depending on the instructor, and may be repeated."
EDHS 5993,Prerequisites: Instructor Permission
EDHS 7040,This course critically examines the typical and atypical development of cognitive skills and abilities that are fundamental to the development of language.  Lectures and learning experiences establish a theoretical basis for cognitive and language development underpinnig a rational and systematic approach to clinical diagnosis and treatment.  The course is foundational for clinical practice.
EDHS 7060,"A lecture-discussion and clinical study of development and disorders of phonology and articulation. Etiology, evaluation, and treatment are discussed.  Prerequisite: EDHS 5010, 5050 (or concurrent enrollment), or instructor permission."
EDHS 7090,"A lecture-discussion and clinical study of voice disorders, organic and functional: pathophysiology, evaluation, and treatment. This course includes a clinical laboratory experience.  Prerequisite: EDHS 5050, 7190, or instructor permission."
EDHS 7120,"A clinical-methods course focusing on clinical decisions as they relate to prevention, screening, history taking, and current models of evaluation, intervention and counseling across (a) service-delivery sites in the continuum of care and (b) clinical populations.  Additional emphases include culturally diverse populations, professional ethics, and clinical writing."
EDHS 7180,"Emphasizes the impact of hearing loss; techniques for improving communication with individuals who have hearing loss; the latest in hearing technology; basic principles of aural (re)habilitation for individuals who are deaf, hard-of-hearing, or experience disorders of auditory processing; and the perspectives of Deaf individuals.  Prerequisite: EDHS 5080 or equivalent."
EDHS 7190,""
EDHS 7210,"An introduction and professional orientation to: the history of the profession of counseling; the sociocultural, economic, philosophical, theoretical, and political bases of the profession; advocacy in the counseling profession; identity of professional counselors; and a survey of career opportunities for counselors.  Prerequisite: Counselor education majors or instructor permission; required of all counselor education master's degree students."
EDHS 7230,"Analysis of theoretical approaches to counseling and representative techniques for each. Particular attention will focus on values and multicultural issues and their impact on the counselor, client, and process of counseling.  Prerequisite: Counselor education majors or instructor permission."
EDHS 7270,"Examines the role of research in the counseling profession, emphasizing the activities of the counselor as both a consumer and a producer of research.  Prerequisite: Counselor education majors or instructor permission."
EDHS 7290,"This initial course in counseling is required for all master's level students in the counselor Education program. The primary focus is on fundamental attitudes, knowledge, and skills necessary for developing effective helping relationships. A key feature of this course is the opportunity to practice essential counseling skills and experience the counseling process in a safe, controlled environment. This course also encourages self awareness and self exploration so that students can gain an understanding of how their own personal experiences, preferences, feelings, values, and world views impact their practice as a counselor.  Prerequisite/Corequisite: EDHS 7210, 7230 or instructor permission."
EDHS 7291,EDHS 7291 is the lab that accompanies EDHS 7290: Essential Counseling Skills.  The course affords practice of important therapeutic skills in a safe controlled environment and gives students individual feedback regarding skill development over the course of the class.  Prerequisite:  restricted to Counselor Education graduate students
EDHS 7640,"Introduces the administration, scoring, and interpretation of diverse psychological tests. Includes tests of intelligence, perceptual motor functioning, and various specific abilities.  Prerequisite: Instructor permission."
EDHS 7680,"Analyzes the etiology, development, and manifestations of various forms of emotional and social maladjustment in children, adolescents, and adults. Emphasizes developing the conceptual understanding necessary for differential diagnosis, symptom assessment, and use of the DSM system. Stresses the importance of cultural, social, and developmental factors.  Prerequisite: EDHS 7620 and instructor permission."
EDHS 7993,"Permits students to work on individual study topics, under close faculty guidance, when particular needs cannot be met by registration in regularly scheduled courses. May be repeated for credit; however, only six credits of EDHS 7993 may be included in an M.Ed. degree program. The independent study topic must be listed on the student's degree application. Section 1: Letter Grading Section 2: S/U Grading  Prerequisite: Approval of advisor and instructor, and an approved plan of study."
EDHS 8020,"A lecture-demonstration course that introduces the techniques and materials essential to developing augmentative communication programs for children, adolescents, and adults who are non-vocal or severely physically handicapped.  Prerequisite: Instructor permission."
EDHS 8090,"Coverage includes language differences, language delays, language deviancies, and specific language impairment with topics ranging from language sampling to linguistic analysis, to intervention and counseling. Topical coverage also include linguistic diversity, bilingualism, early intervention, literacy acquisition, dyslexia and hyperlexia.  Prerequisite: Language development course or instructor permission."
EDHS 8170,"Clinical practice in the identification, diagnosis, and treatment of children and adults with communicative disorders. Programs are individually structured to provide experience with a variety of clinical populations, age groups, and specializations. The sites are off-grounds, and usually within a two hour driving distance of the University.  Prerequisite: Instructor permission."
EDHS 8310,"Explores the planning and initiation of counseling programs in schools with an emphasis on understanding the role and function of counselors in schools, the planning, implementing, and managing of school counseling programs, the components of school counseling programs, legal and ethical issues in school counseling, and effective evaluation and accountability.  Prerequisite: Counselor education majors or instructor permission."
EDHS 8390,"This is the required internship course for K-12 professional school counseling students. The internship is a two-semester, 600-hour placement in a public school. Students also attend on-grounds supervision. Internship may be repeated for credit. Intent to register must be filed preceding registration. A description of a student's internship school level must be included on the degree application. Prerequisite: EDHS 8290 and instructor permission."
EDHS 8500,Additional sections on special topics may be offered subject to sufficient student interest.  Section 1: Adapted Physical Education; Section 2: Athletic Training; Section 3: Biomechanics; Section 4: Exercise Physiology; Section 5: Health Promotion; Section 6: Motor Development; Section 7: Sports Medicine; Section 8: Strength Training; Section 9: Pedagogy  Prerequisite: Instructor and advisor permission.
EDHS 8640,"In-depth examination of cognitive-behavioral and psychodynamic individual psychotherapy. The theoretical base and accompanying empirical literature of varying approaches are discussed with special emphasis on application of principles. Experimental techniques (e.g., role playing and observation of video tapes) are included. Continuation of EDHS 8630.  Prerequisite: Instructor permission."
